Unnamed: 0,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2202,2008,1,3,4,1748.0,1730,1849.0,1830,WN,977,N376SW,61.0,60.0,46.0,19.0,18.0,STL,MCI,237,4.0,11.0,0,N,0,0.0,0.0,1.0,0.0,18.0
2205,2008,1,3,4,1541.0,1535,1852.0,1850,WN,70,N367SW,131.0,135.0,115.0,2.0,6.0,STL,MCO,880,7.0,9.0,0,N,0,,,,,
2206,2008,1,3,4,2037.0,2010,2347.0,2325,WN,125,N782SA,130.0,135.0,114.0,22.0,27.0,STL,MCO,880,6.0,10.0,0,N,0,3.0,0.0,0.0,0.0,19.0
2210,2008,1,3,4,1432.0,1330,1531.0,1430,WN,146,N507SW,59.0,60.0,44.0,61.0,62.0,STL,MDW,251,5.0,10.0,0,N,0,9.0,0.0,0.0,0.0,52.0
2212,2008,1,3,4,927.0,915,1026.0,1015,WN,547,N525SW,59.0,60.0,42.0,11.0,12.0,STL,MDW,251,7.0,10.0,0,N,0,,,,,
2214,2008,1,3,4,2107.0,2100,2229.0,2200,WN,1050,N212WN,82.0,60.0,42.0,29.0,7.0,STL,MDW,251,31.0,9.0,0,N,0,0.0,0.0,22.0,0.0,7.0
2218,2008,1,3,4,1536.0,1525,1632.0,1625,WN,2176,N504SW,56.0,60.0,44.0,7.0,11.0,STL,MDW,251,4.0,8.0,0,N,0,,,,,
2219,2008,1,3,4,2012.0,1940,2130.0,2040,WN,3168,N513SW,78.0,60.0,50.0,50.0,32.0,STL,MDW,251,19.0,9.0,0,N,0,1.0,0.0,18.0,0.0,31.0
2223,2008,1,3,4,2011.0,1955,2127.0,2105,WN,141,N370SW,76.0,70.0,64.0,22.0,16.0,STL,OMA,342,3.0,9.0,0,N,0,1.0,0.0,6.0,0.0,15.0
2224,2008,1,3,4,1554.0,1540,1701.0,1650,WN,484,N673AA,67.0,70.0,57.0,11.0,14.0,STL,OMA,342,2.0,8.0,0,N,0,,,,,
2227,2008,1,3,4,2008.0,1950,2245.0,2215,WN,194,N672SW,217.0,205.0,194.0,30.0,18.0,STL,PHX,1262,7.0,16.0,0,N,0,18.0,0.0,12.0,0.0,0.0
2228,2008,1,3,4,1329.0,1320,1544.0,1545,WN,340,N634SW,195.0,205.0,182.0,-1.0,9.0,STL,PHX,1262,4.0,9.0,0,N,0,,,,,
2230,2008,1,3,4,1516.0,1510,1732.0,1740,WN,2453,N662SW,196.0,210.0,185.0,-8.0,6.0,STL,PHX,1262,2.0,9.0,0,N,0,,,,,
2233,2008,1,3,4,1158.0,1150,1346.0,1345,WN,87,N340LV,48.0,55.0,38.0,1.0,8.0,STL,SDF,254,2.0,8.0,0,N,0,,,,,
2234,2008,1,3,4,2038.0,1950,2230.0,2145,WN,2039,N386SW,52.0,55.0,39.0,45.0,48.0,STL,SDF,254,4.0,9.0,0,N,0,0.0,0.0,0.0,0.0,45.0
2236,2008,1,3,4,1820.0,1735,2034.0,1955,WN,3743,N247WN,194.0,200.0,183.0,39.0,45.0,STL,SLC,1156,3.0,8.0,0,N,0,2.0,0.0,0.0,0.0,37.0
2238,2008,1,3,4,1707.0,1630,2014.0,1945,WN,773,N472WN,127.0,135.0,112.0,29.0,37.0,STL,TPA,869,5.0,10.0,0,N,0,0.0,0.0,0.0,0.0,29.0
2239,2008,1,3,4,2050.0,2020,2200.0,2135,WN,490,N651SW,70.0,75.0,57.0,25.0,30.0,STL,TUL,351,4.0,9.0,0,N,0,0.0,0.0,0.0,0.0,25.0
2241,2008,1,3,4,1701.0,1535,1852.0,1735,WN,360,N427WN,231.0,240.0,218.0,77.0,86.0,TPA,ABQ,1497,5.0,8.0,0,N,0,8.0,0.0,0.0,0.0,69.0
2242,2008,1,3,4,1826.0,1755,2116.0,2035,WN,3603,N368SW,170.0,160.0,160.0,41.0,31.0,TPA,ALB,1130,3.0,7.0,0,N,0,31.0,0.0,10.0,0.0,0.0
2244,2008,1,3,4,1113.0,1045,1357.0,1325,WN,241,N450WN,164.0,160.0,153.0,32.0,28.0,TPA,BDL,1111,3.0,8.0,0,N,0,28.0,0.0,4.0,0.0,0.0
2245,2008,1,3,4,1548.0,1525,1835.0,1810,WN,3399,N685SW,167.0,165.0,151.0,25.0,23.0,TPA,BDL,1111,5.0,11.0,0,N,0,20.0,0.0,2.0,0.0,3.0
2246,2008,1,3,4,656.0,650,720.0,715,WN,472,N310SW,84.0,85.0,73.0,5.0,6.0,TPA,BHM,460,3.0,8.0,0,N,0,,,,,
2248,2008,1,3,4,2038.0,2015,2056.0,2040,WN,3512,N755SA,78.0,85.0,68.0,16.0,23.0,TPA,BHM,460,3.0,7.0,0,N,0,3.0,0.0,0.0,0.0,13.0
2249,2008,1,3,4,1305.0,1250,1348.0,1340,WN,176,N710SW,103.0,110.0,89.0,8.0,15.0,TPA,BNA,612,5.0,9.0,0,N,0,,,,,
2251,2008,1,3,4,931.0,925,1017.0,1015,WN,2556,N274WN,106.0,110.0,89.0,2.0,6.0,TPA,BNA,612,5.0,12.0,0,N,0,,,,,
2252,2008,1,3,4,1735.0,1720,1815.0,1815,WN,3492,N772SW,100.0,115.0,88.0,0.0,15.0,TPA,BNA,612,6.0,6.0,0,N,0,,,,,
2254,2008,1,3,4,1138.0,1055,1415.0,1330,WN,2265,N289CT,157.0,155.0,145.0,45.0,43.0,TPA,BUF,1054,4.0,8.0,0,N,0,10.0,0.0,2.0,0.0,33.0
2255,2008,1,3,4,1601.0,1515,1841.0,1750,WN,3686,N649SW,160.0,155.0,148.0,51.0,46.0,TPA,BUF,1054,3.0,9.0,0,N,0,7.0,0.0,5.0,0.0,39.0
2256,2008,1,3,4,1115.0,1100,1330.0,1310,WN,323,N638SW,135.0,130.0,123.0,20.0,15.0,TPA,BWI,842,2.0,10.0,0,N,0,15.0,0.0,5.0,0.0,0.0
2257,2008,1,3,4,1626.0,1610,1829.0,1820,WN,394,N228WN,123.0,130.0,113.0,9.0,16.0,TPA,BWI,842,3.0,7.0,0,N,0,,,,,
2258,2008,1,3,4,607.0,600,831.0,810,WN,922,N388SW,144.0,130.0,131.0,21.0,7.0,TPA,BWI,842,3.0,10.0,0,N,0,7.0,0.0,14.0,0.0,0.0
2260,2008,1,3,4,2149.0,2035,2357.0,2245,WN,2292,N675AA,128.0,130.0,116.0,72.0,74.0,TPA,BWI,842,5.0,7.0,0,N,0,0.0,0.0,0.0,0.0,72.0
2261,2008,1,3,4,942.0,845,1154.0,1055,WN,3049,N698SW,132.0,130.0,123.0,59.0,57.0,TPA,BWI,842,3.0,6.0,0,N,0,7.0,0.0,2.0,0.0,50.0
2262,2008,1,3,4,2006.0,1955,2218.0,2210,WN,3596,N778SW,132.0,135.0,116.0,8.0,11.0,TPA,BWI,842,7.0,9.0,0,N,0,,,,,
2264,2008,1,3,4,2230.0,2025,27.0,2240,WN,1240,N440LV,117.0,135.0,108.0,107.0,125.0,TPA,CMH,829,3.0,6.0,0,N,0,4.0,0.0,0.0,0.0,103.0
2266,2008,1,3,4,1337.0,1155,1518.0,1400,WN,3328,N221WN,221.0,245.0,208.0,78.0,102.0,TPA,DEN,1506,6.0,7.0,0,N,0,6.0,0.0,0.0,0.0,72.0
2267,2008,1,3,4,2049.0,2015,2141.0,2110,WN,773,N472WN,52.0,55.0,39.0,31.0,34.0,TPA,FLL,197,6.0,7.0,0,N,0,5.0,0.0,0.0,0.0,26.0
2268,2008,1,3,4,1448.0,1435,1543.0,1530,WN,968,N417WN,55.0,55.0,43.0,13.0,13.0,TPA,FLL,197,5.0,7.0,0,N,0,,,,,
2269,2008,1,3,4,2141.0,2125,2238.0,2220,WN,1685,N341SW,57.0,55.0,43.0,18.0,16.0,TPA,FLL,197,4.0,10.0,0,N,0,16.0,0.0,2.0,0.0,0.0
2271,2008,1,3,4,1717.0,1645,1816.0,1745,WN,2802,N204WN,59.0,60.0,43.0,31.0,32.0,TPA,FLL,197,9.0,7.0,0,N,0,4.0,0.0,0.0,0.0,27.0
2272,2008,1,3,4,2002.0,1740,2059.0,1840,WN,3136,N698SW,57.0,60.0,37.0,139.0,142.0,TPA,FLL,197,3.0,17.0,0,N,0,17.0,0.0,0.0,0.0,122.0
2273,2008,1,3,4,929.0,920,1029.0,1020,WN,3138,N685SW,60.0,60.0,44.0,9.0,9.0,TPA,FLL,197,5.0,11.0,0,N,0,,,,,
2276,2008,1,3,4,647.0,640,803.0,810,WN,12,N361SW,136.0,150.0,123.0,-7.0,7.0,TPA,HOU,781,4.0,9.0,0,N,0,,,,,
2277,2008,1,3,4,1725.0,1600,1839.0,1730,WN,48,N661SW,134.0,150.0,124.0,69.0,85.0,TPA,HOU,781,3.0,7.0,0,N,0,22.0,0.0,0.0,0.0,47.0
2278,2008,1,3,4,1854.0,1840,2003.0,2010,WN,58,N719SW,129.0,150.0,118.0,-7.0,14.0,TPA,HOU,781,2.0,9.0,0,N,0,,,,,
2280,2008,1,3,4,2021.0,1825,2234.0,2035,WN,29,N652SW,133.0,130.0,121.0,119.0,116.0,TPA,IAD,810,4.0,8.0,0,N,0,13.0,0.0,3.0,0.0,103.0
2284,2008,1,3,4,1809.0,1750,2039.0,2020,WN,904,N433LV,150.0,150.0,138.0,19.0,19.0,TPA,ISP,1034,5.0,7.0,0,N,0,9.0,0.0,0.0,0.0,10.0
2285,2008,1,3,4,1140.0,1130,1414.0,1400,WN,3311,N707SA,154.0,150.0,143.0,14.0,10.0,TPA,ISP,1034,4.0,7.0,0,N,0,,,,,
2287,2008,1,3,4,1215.0,1155,1300.0,1245,WN,629,N376SW,45.0,50.0,31.0,15.0,20.0,TPA,JAX,180,5.0,9.0,0,N,0,7.0,0.0,0.0,0.0,8.0
2289,2008,1,3,4,1459.0,1440,1658.0,1650,WN,82,N499WN,299.0,310.0,286.0,8.0,19.0,TPA,LAS,1984,5.0,8.0,0,N,0,,,,,
2291,2008,1,3,4,801.0,755,947.0,955,WN,3778,N730SW,166.0,180.0,151.0,-8.0,6.0,TPA,MCI,1048,5.0,10.0,0,N,0,,,,,
2292,2008,1,3,4,1933.0,1925,2143.0,2110,WN,174,N340LV,190.0,165.0,143.0,33.0,8.0,TPA,MDW,997,35.0,12.0,0,N,0,3.0,0.0,25.0,0.0,5.0
2294,2008,1,3,4,1032.0,1020,1212.0,1205,WN,1066,N751SW,160.0,165.0,148.0,7.0,12.0,TPA,MDW,997,5.0,7.0,0,N,0,,,,,
2295,2008,1,3,4,617.0,610,757.0,750,WN,1690,N217JC,160.0,160.0,146.0,7.0,7.0,TPA,MDW,997,7.0,7.0,0,N,0,,,,,
2297,2008,1,3,4,1251.0,1240,1427.0,1420,WN,2118,N699SW,156.0,160.0,143.0,7.0,11.0,TPA,MDW,997,5.0,8.0,0,N,0,,,,,
2298,2008,1,3,4,2141.0,2120,2312.0,2300,WN,2721,N448WN,151.0,160.0,135.0,12.0,21.0,TPA,MDW,997,8.0,8.0,0,N,0,,,,,
2299,2008,1,3,4,928.0,850,1230.0,1145,WN,3229,N290WN,182.0,175.0,167.0,45.0,38.0,TPA,MHT,1204,4.0,11.0,0,N,0,7.0,0.0,7.0,0.0,31.0
2301,2008,1,3,4,739.0,730,811.0,815,WN,125,N782SA,92.0,105.0,78.0,-4.0,9.0,TPA,MSY,487,4.0,10.0,0,N,0,,,,,
2302,2008,1,3,4,1418.0,1355,1453.0,1440,WN,1936,N677AA,95.0,105.0,79.0,13.0,23.0,TPA,MSY,487,4.0,12.0,0,N,0,,,,,
2305,2008,1,3,4,2225.0,2145,2311.0,2230,WN,26,N330SW,46.0,45.0,32.0,41.0,40.0,TPA,PBI,174,6.0,8.0,0,N,0,29.0,0.0,1.0,0.0,11.0
2306,2008,1,3,4,1654.0,1645,1744.0,1735,WN,87,N340LV,50.0,50.0,32.0,9.0,9.0,TPA,PBI,174,5.0,13.0,0,N,0,,,,,
2308,2008,1,3,4,1320.0,1245,1408.0,1335,WN,3599,N649SW,48.0,50.0,34.0,33.0,35.0,TPA,PBI,174,7.0,7.0,0,N,0,24.0,0.0,0.0,0.0,9.0
2309,2008,1,3,4,1639.0,1620,1902.0,1850,WN,327,N665WN,143.0,150.0,132.0,12.0,19.0,TPA,PHL,920,4.0,7.0,0,N,0,,,,,
2310,2008,1,3,4,1136.0,1015,1404.0,1245,WN,1574,N791SW,148.0,150.0,134.0,79.0,81.0,TPA,PHL,920,6.0,8.0,0,N,0,19.0,0.0,0.0,0.0,60.0
2311,2008,1,3,4,2241.0,2105,58.0,2335,WN,1663,N699SW,137.0,150.0,126.0,83.0,96.0,TPA,PHL,920,4.0,7.0,0,N,0,9.0,0.0,0.0,0.0,74.0
2313,2008,1,3,4,1557.0,1540,1831.0,1830,WN,875,N217JC,274.0,290.0,258.0,1.0,17.0,TPA,PHX,1788,8.0,8.0,0,N,0,,,,,
2314,2008,1,3,4,1020.0,1005,1244.0,1225,WN,1236,N614SW,144.0,140.0,130.0,19.0,15.0,TPA,PIT,873,6.0,8.0,0,N,0,12.0,0.0,4.0,0.0,3.0
2315,2008,1,3,4,730.0,720,1012.0,1005,WN,212,N718SW,162.0,165.0,150.0,7.0,10.0,TPA,PVD,1137,5.0,7.0,0,N,0,,,,,
2317,2008,1,3,4,1033.0,1025,1322.0,1305,WN,3318,N772SW,169.0,160.0,155.0,17.0,8.0,TPA,PVD,1137,6.0,8.0,0,N,0,6.0,0.0,9.0,0.0,2.0
2318,2008,1,3,4,1906.0,1900,2043.0,2045,WN,85,N688SW,97.0,105.0,85.0,-2.0,6.0,TPA,RDU,587,3.0,9.0,0,N,0,,,,,
2319,2008,1,3,4,1145.0,1120,1319.0,1300,WN,201,N251WN,94.0,100.0,83.0,19.0,25.0,TPA,RDU,587,3.0,8.0,0,N,0,4.0,0.0,0.0,0.0,15.0
2320,2008,1,3,4,744.0,735,924.0,915,WN,1402,N675AA,100.0,100.0,88.0,9.0,9.0,TPA,RDU,587,2.0,10.0,0,N,0,,,,,
2321,2008,1,3,4,1751.0,1720,1930.0,1915,WN,998,N369SW,159.0,175.0,149.0,15.0,31.0,TPA,SAT,972,3.0,7.0,0,N,0,6.0,0.0,0.0,0.0,9.0
2322,2008,1,3,4,932.0,915,1135.0,1120,WN,806,N711HK,123.0,125.0,105.0,15.0,17.0,TPA,SDF,727,4.0,14.0,0,N,0,11.0,0.0,0.0,0.0,4.0
2323,2008,1,3,4,1449.0,1425,1705.0,1630,WN,977,N376SW,136.0,125.0,108.0,35.0,24.0,TPA,SDF,727,20.0,8.0,0,N,0,14.0,0.0,11.0,0.0,10.0
2324,2008,1,3,4,1811.0,1800,1930.0,1930,WN,194,N672SW,139.0,150.0,124.0,0.0,11.0,TPA,STL,869,5.0,10.0,0,N,0,,,,,
2325,2008,1,3,4,918.0,910,1040.0,1040,WN,3917,N609SW,142.0,150.0,132.0,0.0,8.0,TPA,STL,869,4.0,6.0,0,N,0,,,,,
2327,2008,1,3,4,1647.0,1535,1742.0,1635,WN,574,N314SW,55.0,60.0,43.0,67.0,72.0,TUL,DAL,237,3.0,9.0,0,N,0,0.0,0.0,0.0,0.0,67.0
2329,2008,1,3,4,1351.0,1230,1450.0,1325,WN,1135,N304SW,59.0,55.0,41.0,85.0,81.0,TUL,DAL,237,3.0,15.0,0,N,0,2.0,0.0,4.0,0.0,79.0
2333,2008,1,3,4,1724.0,1600,1843.0,1740,WN,132,N704SW,79.0,100.0,70.0,63.0,84.0,TUL,HOU,453,2.0,7.0,0,N,0,0.0,0.0,0.0,0.0,63.0
2334,2008,1,3,4,1213.0,1145,1347.0,1320,WN,407,N636WN,94.0,95.0,72.0,27.0,28.0,TUL,HOU,453,15.0,7.0,0,N,0,1.0,0.0,0.0,0.0,26.0
2336,2008,1,3,4,2012.0,1925,2128.0,2055,WN,2900,N504SW,76.0,90.0,66.0,33.0,47.0,TUL,HOU,453,2.0,8.0,0,N,0,2.0,0.0,0.0,0.0,31.0
2340,2008,1,3,4,1901.0,1815,1952.0,1910,WN,3915,N528SW,51.0,55.0,41.0,42.0,46.0,TUL,MCI,223,4.0,6.0,0,N,0,0.0,0.0,0.0,0.0,42.0
2341,2008,1,3,4,1728.0,1705,1905.0,1850,WN,343,N687SW,157.0,165.0,148.0,15.0,23.0,TUL,PHX,935,3.0,6.0,0,N,0,0.0,0.0,0.0,0.0,15.0
2343,2008,1,3,4,1357.0,1350,1538.0,1530,WN,3322,N519SW,161.0,160.0,146.0,8.0,7.0,TUL,PHX,935,6.0,9.0,0,N,0,,,,,
2346,2008,1,3,4,1804.0,1735,1858.0,1835,WN,580,N301SW,54.0,60.0,44.0,23.0,29.0,TUS,ABQ,321,4.0,6.0,0,N,0,5.0,0.0,0.0,0.0,18.0
2348,2008,1,3,4,1456.0,1420,1504.0,1435,WN,280,N460WN,68.0,75.0,57.0,29.0,36.0,TUS,LAS,365,3.0,8.0,0,N,0,2.0,0.0,0.0,0.0,27.0
2349,2008,1,3,4,2231.0,2125,2246.0,2140,WN,1131,N306SW,75.0,75.0,62.0,66.0,66.0,TUS,LAS,365,6.0,7.0,0,N,0,0.0,0.0,0.0,0.0,66.0
2350,2008,1,3,4,1626.0,1610,1634.0,1625,WN,2005,N267WN,68.0,75.0,57.0,9.0,16.0,TUS,LAS,365,5.0,6.0,0,N,0,,,,,
2354,2008,1,3,4,1638.0,1625,1707.0,1655,WN,225,N283WN,89.0,90.0,73.0,12.0,13.0,TUS,LAX,451,7.0,9.0,0,N,0,,,,,
2355,2008,1,3,4,2054.0,2005,2128.0,2040,WN,724,N342SW,94.0,95.0,74.0,48.0,49.0,TUS,LAX,451,13.0,7.0,0,N,0,0.0,0.0,0.0,0.0,48.0
2356,2008,1,3,4,1403.0,1335,1431.0,1405,WN,1032,N489WN,88.0,90.0,75.0,26.0,28.0,TUS,LAX,451,7.0,6.0,0,N,0,0.0,0.0,0.0,0.0,26.0
2361,2008,1,3,4,1334.0,1325,1802.0,1740,WN,3831,N451WN,208.0,195.0,174.0,22.0,9.0,TUS,MDW,1440,28.0,6.0,0,N,0,8.0,0.0,13.0,0.0,1.0
2365,2008,1,3,4,1935.0,1850,1947.0,1900,WN,644,N423WN,72.0,70.0,63.0,47.0,45.0,TUS,SAN,367,3.0,6.0,0,N,0,5.0,0.0,2.0,0.0,40.0
2366,2008,1,3,4,1511.0,1455,1521.0,1510,WN,1179,N384SW,70.0,75.0,59.0,11.0,16.0,TUS,SAN,367,2.0,9.0,0,N,0,,,,,
2367,2008,1,4,5,2003.0,1845,2207.0,2040,WN,746,N667SW,64.0,55.0,44.0,87.0,78.0,ABQ,AMA,277,5.0,15.0,0,N,0,0.0,0.0,9.0,0.0,78.0
2369,2008,1,4,5,1444.0,1435,1712.0,1710,WN,45,N306SW,88.0,95.0,79.0,2.0,9.0,ABQ,DAL,580,3.0,6.0,0,N,0,,,,,
2371,2008,1,4,5,2203.0,2015,30.0,2240,WN,230,N639SW,87.0,85.0,75.0,110.0,108.0,ABQ,DAL,580,6.0,6.0,0,N,0,1.0,0.0,2.0,0.0,107.0
2373,2008,1,4,5,1137.0,1130,1409.0,1405,WN,438,N634SW,92.0,95.0,81.0,4.0,7.0,ABQ,DAL,580,2.0,9.0,0,N,0,,,,,
2374,2008,1,4,5,1840.0,1810,2115.0,2045,WN,972,N352SW,95.0,95.0,80.0,30.0,30.0,ABQ,DAL,580,4.0,11.0,0,N,0,12.0,0.0,0.0,0.0,18.0
2376,2008,1,4,5,1737.0,1710,2008.0,1945,WN,2969,N360SW,91.0,95.0,81.0,23.0,27.0,ABQ,DAL,580,3.0,7.0,0,N,0,3.0,0.0,0.0,0.0,20.0
2378,2008,1,4,5,1757.0,1645,1910.0,1800,WN,294,N251WN,73.0,75.0,57.0,70.0,72.0,ABQ,DEN,349,8.0,8.0,0,N,0,2.0,0.0,0.0,0.0,68.0
2380,2008,1,4,5,1155.0,1140,1306.0,1255,WN,3050,N417WN,71.0,75.0,57.0,11.0,15.0,ABQ,DEN,349,8.0,6.0,0,N,0,,,,,
2385,2008,1,4,5,1931.0,1845,2225.0,2140,WN,1925,N522SW,114.0,115.0,100.0,45.0,46.0,ABQ,HOU,759,2.0,12.0,0,N,0,2.0,0.0,0.0,0.0,43.0
2388,2008,1,4,5,2047.0,2020,2117.0,2055,WN,1493,N623SW,90.0,95.0,80.0,22.0,27.0,ABQ,LAS,487,4.0,6.0,0,N,0,20.0,0.0,0.0,0.0,2.0
2391,2008,1,4,5,1540.0,1520,1610.0,1555,WN,2284,N222WN,90.0,95.0,77.0,15.0,20.0,ABQ,LAS,487,7.0,6.0,0,N,0,9.0,0.0,0.0,0.0,6.0
2392,2008,1,4,5,1850.0,1755,1920.0,1830,WN,2788,N368SW,90.0,95.0,80.0,50.0,55.0,ABQ,LAS,487,3.0,7.0,0,N,0,0.0,0.0,0.0,0.0,50.0
2393,2008,1,4,5,1202.0,1115,1228.0,1150,WN,2874,N601WN,86.0,95.0,77.0,38.0,47.0,ABQ,LAS,487,4.0,5.0,0,N,0,0.0,0.0,0.0,0.0,38.0
2394,2008,1,4,5,1208.0,1200,1315.0,1305,WN,467,N310SW,127.0,125.0,113.0,10.0,8.0,ABQ,LAX,677,7.0,7.0,0,N,0,,,,,
2395,2008,1,4,5,1545.0,1500,1652.0,1605,WN,1135,N675AA,127.0,125.0,115.0,47.0,45.0,ABQ,LAX,677,4.0,8.0,0,N,0,34.0,0.0,2.0,0.0,11.0
2397,2008,1,4,5,2101.0,2005,2231.0,2105,WN,2027,N382SW,150.0,120.0,120.0,86.0,56.0,ABQ,LAX,677,21.0,9.0,0,N,0,0.0,0.0,43.0,0.0,43.0
2398,2008,1,4,5,1607.0,1530,1805.0,1725,WN,555,N333SW,58.0,55.0,47.0,40.0,37.0,ABQ,LBB,289,2.0,9.0,0,N,0,8.0,0.0,3.0,0.0,29.0
2399,2008,1,4,5,1617.0,1610,1813.0,1810,WN,2374,N344SW,56.0,60.0,46.0,3.0,7.0,ABQ,MAF,332,3.0,7.0,0,N,0,,,,,
2401,2008,1,4,5,2011.0,1855,2257.0,2145,WN,580,N643SW,106.0,110.0,92.0,72.0,76.0,ABQ,MCI,718,4.0,10.0,0,N,0,0.0,0.0,0.0,0.0,72.0
2403,2008,1,4,5,1305.0,1250,1829.0,1810,WN,3245,N385SW,204.0,200.0,183.0,19.0,15.0,ABQ,MCO,1552,7.0,14.0,0,N,0,12.0,0.0,4.0,0.0,3.0
2404,2008,1,4,5,950.0,935,1311.0,1315,WN,2524,N773SA,141.0,160.0,128.0,-4.0,15.0,ABQ,MDW,1121,5.0,8.0,0,N,0,,,,,
2407,2008,1,4,5,1931.0,1925,2122.0,2100,WN,231,N402WN,171.0,155.0,144.0,22.0,6.0,ABQ,OAK,889,14.0,13.0,0,N,0,0.0,0.0,16.0,0.0,6.0
2410,2008,1,4,5,1203.0,1155,1314.0,1310,WN,10,N693SW,71.0,75.0,60.0,4.0,8.0,ABQ,PHX,328,2.0,9.0,0,N,0,,,,,
2412,2008,1,4,5,1946.0,1935,2053.0,2050,WN,160,N248WN,67.0,75.0,53.0,3.0,11.0,ABQ,PHX,328,5.0,9.0,0,N,0,,,,,
2413,2008,1,4,5,1619.0,1525,1726.0,1640,WN,357,N690SW,67.0,75.0,56.0,46.0,54.0,ABQ,PHX,328,4.0,7.0,0,N,0,5.0,0.0,0.0,0.0,41.0
2415,2008,1,4,5,1624.0,1600,1729.0,1715,WN,806,N282WN,65.0,75.0,56.0,14.0,24.0,ABQ,PHX,328,3.0,6.0,0,N,0,,,,,
2419,2008,1,4,5,1903.0,1825,2021.0,1945,WN,2871,N249WN,78.0,80.0,55.0,36.0,38.0,ABQ,PHX,328,7.0,16.0,0,N,0,0.0,0.0,19.0,0.0,17.0
2421,2008,1,4,5,1228.0,1220,1313.0,1315,WN,137,N304SW,105.0,115.0,96.0,-2.0,8.0,ABQ,SAN,628,2.0,7.0,0,N,0,,,,,
2422,2008,1,4,5,2000.0,1815,2048.0,1905,WN,574,N286WN,108.0,110.0,98.0,103.0,105.0,ABQ,SAN,628,4.0,6.0,0,N,0,0.0,0.0,0.0,0.0,103.0
2424,2008,1,4,5,1923.0,1910,2126.0,2125,WN,2010,N720WN,183.0,195.0,168.0,1.0,13.0,ABQ,SEA,1180,4.0,11.0,0,N,0,,,,,
2425,2008,1,4,5,848.0,840,1048.0,1055,WN,2270,N234WN,180.0,195.0,166.0,-7.0,8.0,ABQ,SEA,1180,6.0,8.0,0,N,0,,,,,
2428,2008,1,4,5,1048.0,1040,1349.0,1355,WN,406,N648SW,121.0,135.0,108.0,-6.0,8.0,ABQ,STL,934,4.0,9.0,0,N,0,,,,,
2431,2008,1,4,5,1031.0,1020,1134.0,1130,WN,1655,N347SW,63.0,70.0,54.0,4.0,11.0,ABQ,TUS,321,3.0,6.0,0,N,0,,,,,
2432,2008,1,4,5,1332.0,1325,1437.0,1440,WN,182,N313SW,65.0,75.0,54.0,-3.0,7.0,ALB,BWI,288,3.0,8.0,0,N,0,,,,,
2433,2008,1,4,5,1020.0,1005,1128.0,1120,WN,733,N650SW,68.0,75.0,58.0,8.0,15.0,ALB,BWI,288,3.0,7.0,0,N,0,,,,,
2434,2008,1,4,5,1831.0,1820,1941.0,1935,WN,1861,N783SW,70.0,75.0,57.0,6.0,11.0,ALB,BWI,288,3.0,10.0,0,N,0,,,,,
2441,2008,1,4,5,816.0,810,1058.0,1115,WN,2958,N473WN,162.0,185.0,148.0,-17.0,6.0,ALB,MCO,1073,5.0,9.0,0,N,0,,,,,
2442,2008,1,4,5,1225.0,1205,1515.0,1510,WN,3656,N276WN,170.0,185.0,150.0,5.0,20.0,ALB,MCO,1073,14.0,6.0,0,N,0,,,,,
2444,2008,1,4,5,1621.0,1605,1723.0,1725,WN,3162,N220WN,122.0,140.0,111.0,-2.0,16.0,ALB,MDW,717,4.0,7.0,0,N,0,,,,,
2452,2008,1,4,5,1638.0,1615,1737.0,1720,WN,1079,N395SW,59.0,65.0,50.0,17.0,23.0,AMA,DAL,324,2.0,7.0,0,N,0,13.0,0.0,0.0,0.0,4.0
2455,2008,1,4,5,1721.0,1540,1735.0,1555,WN,510,N795SW,74.0,75.0,61.0,100.0,101.0,AMA,DEN,358,6.0,7.0,0,N,0,0.0,0.0,0.0,0.0,100.0
2458,2008,1,4,5,713.0,700,913.0,855,WN,222,N635SW,120.0,115.0,103.0,18.0,13.0,AUS,BNA,756,3.0,14.0,0,N,0,0.0,13.0,5.0,0.0,0.0
2459,2008,1,4,5,2118.0,1920,2304.0,2115,WN,330,N738CB,106.0,115.0,92.0,109.0,118.0,AUS,BNA,756,7.0,7.0,0,N,0,0.0,0.0,0.0,0.0,109.0
2465,2008,1,4,5,1513.0,1450,1605.0,1545,WN,154,N376SW,52.0,55.0,39.0,20.0,23.0,AUS,DAL,189,2.0,11.0,0,N,0,0.0,0.0,0.0,0.0,20.0
2470,2008,1,4,5,2110.0,2045,2157.0,2135,WN,1399,N527SW,47.0,50.0,38.0,22.0,25.0,AUS,DAL,189,3.0,6.0,0,N,0,8.0,0.0,0.0,0.0,14.0
2474,2008,1,4,5,1943.0,1935,2032.0,2030,WN,3409,N514SW,49.0,55.0,40.0,2.0,8.0,AUS,DAL,189,4.0,5.0,0,N,0,,,,,
2476,2008,1,4,5,1450.0,1435,1600.0,1550,WN,2124,N312SW,130.0,135.0,115.0,10.0,15.0,AUS,DEN,775,5.0,10.0,0,N,0,,,,,
